0 ocgt,1 ocgt,2 ocgt,0 wind,1 wind,2 wind,0 solar,1 solar,2 solar
6.299819830107856e-07,4707.884242778927,44.97301782422108,17513.56458066662,48491.60612801195,79142.66687342596,1.605371036390457e-09,9.307073897328697e-09,2.7681377740086845e-09
1855.6193331144068,1389.4055862964187,3750.9488976237585,1.1472031302348085e-08,104280.45461443836,5443.847178567495,3.4459530691161727e-09,1.373385847408537e-08,35121.95332182654
1416.578379395435,2783.9935795216397,1223.1411417811908,8677.068566959912,15374.947692251568,110729.7300262036,1.1945190868438336e-12,5.499910914093559e-12,3.2400677494755035e-10
8377.802785974629,9678.62811952801,9471.585237166655,16017.241378339551,47157.344137464286,56284.98784950807,8.401487640568445e-08,18781.384168893946,4864.291500496856
7911.027227448269,9416.464788247902,8846.83100564452,15445.54455445559,47274.21139359966,62365.891854566486,1.8362822832484872e-13,12119.950564972909,1968.6229263969637
505.68860435412563,1575.960051403204,5088.935993395961,14752.244880123662,50534.993535594236,37022.25593671048,4.078326050529482e-07,36859.144162592864,45619.44475068997
8357.046493117532,9644.823305311626,9526.146344590858,16017.24137919659,47157.34413741016,56284.9878486133,5.778202882065732e-09,18781.384168829565,4864.291500678685
7956.915836158128,9243.320638698746,9291.234378382314,16017.241379308056,47157.34413738752,51917.015447649304,4.861005621996104e-10,18781.38416883614,15042.869388938565
454.28429755748164,1585.0490461595084,5137.140097719326,14821.27614863604,50688.22335358038,36771.41875258889,3.4810803707912424e-11,35805.700685004595,46694.10958832209
7442.339094335238,8509.392955856334,9063.635976125352,16017.241378489258,47042.53295051968,48907.566381332916,1.819715446859868e-08,25325.62186701611,16749.90982609807
2251.479882974199,1722.203956922567,3022.289977852284,2.943305492057397e-09,104280.45463627635,5443.847153604151,8.257374198390097e-10,4.257864931890555e-09,35121.95332718493
2225.951326119768,1948.6181727969392,2821.404318353964,1.4634699903909957e-08,104280.45462141068,5443.847170623727,3.643965582953467e-09,2.462730094642557e-08,35121.95332350179
1950.6211202968486,1079.1263147080538,3966.226375736008,9.006332628316581e-11,104280.45442928812,5443.847390307244,3.223821530561045e-11,1.3270200520411375e-10,35121.95327650737
6.24853497213293e-07,4707.8842424553795,44.97301822352186,17513.564581113962,48491.60613181014,79142.66686922437,8.551092887590841e-09,2.192408630404425e-08,1.852433470099206e-08
2007.3014382044705,1825.566759268582,3163.1056205226696,1.1498528937878684e-09,104280.45464357722,5443.847145263047,2.1754608542526117e-10,1.1611219455180852e-09,35121.95332896878
7520.998231015386,6520.228320187762,6945.267604743573,4.604432847678292e-12,67479.88408327855,47522.50031375605,3.8926286514917065e-13,5.349550649370332e-12,26114.362324231544
8377.786617071364,9678.671091632714,9471.55843425852,16017.241379095412,47157.34413761319,56284.98784850975,1.774437518968497e-08,18781.384168762565,4864.291500762777
8352.831931549403,9600.328601192803,9574.855610258466,16017.24137918829,47157.3441374128,56284.98784859313,2.0601248168209454e-08,18781.384168855482,4864.291500697261
7967.613354796284,9251.66553204482,9272.191966384657,16017.241379256504,47157.34413740564,51917.015447678954,1.2924891305174212e-08,18781.38416884128,15042.86938893275
3.3666657343889295e-09,3883.4904906206357,1.7541933003840243e-09,18350.014596952817,44073.859642280804,80941.22228261174,5.528414853727195e-10,5302.8606861459675,1.0491760693738528e-09
8388.105281654774,9666.481970506558,9473.428890771642,16017.241378454715,47157.34413750763,56284.98784944673,2.5208122145833466e-08,18781.384168820416,4864.291500323447
1887.57649554426,2134.588054939638,1541.858502737505,1.45604777116931e-09,36534.967093999454,82905.65903914481,3.115774266620733e-10,1.1314935635370288e-09,18540.046174472118
2132.3808156965993,1053.059839648048,3810.5331623696834,5.59434255367157e-11,104280.45463528145,5443.847154749686,1.4588178748308857e-11,6.946648962866089e-11,35121.95332693953
451.58775317006643,1591.6878810907708,5132.660787381718,14834.892227953274,50658.822853746075,36791.36597935587,7.025231806880028e-10,35827.93433375304,46670.578128598274
505.6886056766732,1575.9600503138456,5088.935992366398,14752.244874508533,50534.993535017056,37022.255942233154,7.486378429070323e-10,36859.144184260906,45619.4447307833
2077.9221763013425,1266.9712512654557,3271.075851273455,5.198677036692341e-10,93052.86362638236,18281.74343701391,7.449203558290372e-11,6.950149190137725e-10,32373.801702197383
2077.922227101638,1266.9717375080083,3271.0753142329036,5.198527054856418e-10,93052.86362645261,18281.74343693423,7.448998139111816e-11,6.949934847127992e-10,32373.801702214267
3.1453176166569043e-10,4707.884243355476,44.97301777925691,17513.56458620876,48491.606124259095,79142.6668717459,1.9028707852507533e-12,1.1738565703251917e-11,3.133893114116556e-12
1.0862267367794942e-06,4707.884242367338,44.973017843893665,17513.564576927052,48491.60613151499,79142.6668737105,6.891416718963345e-09,2.391522460403958e-08,1.2567616892479594e-08
1.724479648043274e-08,3908.1127702435915,2.7505696306354523e-08,18599.29057605003,43355.79176666658,81251.57395453923,3.505392727589572e-09,5720.515513904329,8.889177790195397e-09
2284.592635786905,1913.1376706962253,2798.2435115171393,6.411142595981834e-10,104280.45464372952,5443.8471450868155,1.2099246845075322e-10,1.8566184554152103e-09,35121.95332902851
527.2627297711297,1547.5307904224196,4996.736509391423,14310.809690430602,50298.06172336339,38455.88592313468,1.8011377775294622e-06,45249.19024941669,36049.05857981021
537.1166253784523,1084.3705096043643,5571.609805357406,3.742990382156648e-10,58731.10089356407,41884.219188152725,203.22850395222196,29740.202492576267,50279.162376059605
2077.9221486081274,1266.9719474441192,3271.075182789139,5.19899002438937e-10,93052.86362641731,18281.74343697424,7.449671068731484e-11,6.950575844136797e-10,32373.801702205794
527.2627158638792,1547.5309220969525,4996.736371012816,14310.809732719255,50298.060684072756,38455.88702711492,1.855026500446194e-07,45249.19138071167,36049.057268622535
522.8633626119879,1589.4274391329204,4952.7052549098735,14324.05876982589,49967.581228013965,38807.22029391008,1.0483854163122905e-10,45608.43249791088,35631.9459112863
474.1705321317057,1548.8842681376395,4832.45110327245,14655.302502572173,49842.64715645879,40430.528967055114,7.060559767233139e-06,54175.590824531195,23832.233984733168
474.1706095577244,1548.8842113622832,4832.4510919682325,14655.301975854336,49842.64747690563,40430.52901791915,2.209164270231158e-08,54175.590641940005,23832.23445091467
522.8633650316862,1589.427415186082,4952.70528083016,14324.058762855208,49967.58142136947,38807.22008775948,2.2475329490537384e-06,45608.43227604986,35631.94616450143
8006.428331647839,9580.53344962655,8587.361240065935,15445.544554455497,47274.21139359511,62365.89185457306,1.0593619689719649e-12,12119.950564972405,1968.6229263937976
8438.36675958683,9662.247129235342,9393.819569131065,15445.544554424583,47157.344137389024,57062.21399259716,1.3116219075285556e-08,18781.3841687787,4494.1838130587275
8010.86107777747,9304.505047866289,9176.104727594684,16017.24137930965,47157.344137389,51917.01544764829,9.473474188816979e-11,18781.384168833632,15042.869388939322
8431.159551030056,9610.611478827093,9486.245113183692,16017.24137930772,47157.344137387794,56284.98784850347,1.868438772570282e-10,18781.384168833767,4864.29150071437
454.28429773030945,1585.0490460092858,5137.140097710006,14821.27614729217,50688.223354274734,36771.41875317987,9.991456242954711e-09,35805.700686975884,46694.1095861383
2517.1658949947596,2524.3966390349287,3840.513616359177,2.7793358984113177e-09,104023.168930911,1.4012032856041117e-07,7.603126103848409e-10,8.015125706836593e-09,48430.176095740266
8288.726056796932,7098.670215908174,7456.771846216269,1.012813620158981e-07,60995.99142943097,54813.819942569964,2.5196830640830323e-09,6438.061774956908,19319.791284284915
8273.925065856127,7049.273682921948,7520.969370001769,6.417522401078873e-09,60995.991429310976,54813.81994280994,2.2332870524676557e-10,6438.061774692287,19319.79128451351
1202.4870441250118,2046.343906304787,4312.996243830622,7.982319594262742e-13,104023.16893103835,1.128891947043568e-12,2.066136164943709e-13,9.33827035395662e-13,48430.17609576749
1859.8534333116675,1618.2894450290978,4083.6843159192085,7.596121129319431e-09,104023.16893100704,3.0336245230570445e-08,1.1993782161013497e-09,8.930374728051389e-09,48430.176095751296
7425.84421253425,8521.982213858755,9067.54160006282,16017.241379310299,47042.5329496935,48907.56638142539,3.549325634149998e-12,25325.62186745838,16749.9098256621
7988.169895012477,9222.098443813271,9281.202514409886,16017.241379299025,47157.344137396954,51917.01544764429,9.34302799585269e-10,18781.384168837696,15042.869388946636
454.2842983405524,1585.0490452602498,5137.140098059358,14821.276147669443,50688.2233560255,36771.41875093815,5.966911332654784e-09,35805.700694184474,46694.10957866495
8349.515946450858,9634.417285519288,9544.082910908242,16017.24137886967,47157.34413731003,56284.98784912105,2.3266922503288687e-08,18781.384168900968,4864.291500518979
8360.000754363506,9645.724495722654,9522.290892955432,16017.24137926294,47157.344137343505,56284.98784858165,1.0317965606472605e-08,18781.384168855642,4864.291500686461
4.225416868366928e-09,4707.884243361699,44.9730177670061,17513.56458627954,48491.60612422416,79142.66687171704,2.1334748928841465e-11,4.6078966141520155e-11,4.6095055913729835e-11
5.911605038759252e-12,4707.884243372095,44.97301776050748,17513.564586248543,48491.606124229766,79142.66687174924,5.018704965647985e-14,8.4542330387633e-14,7.454399352371106e-14
1.8506637456164841e-07,4707.884243165956,44.97301782179369,17513.564584810047,48491.606125891456,79142.66687149725,9.860284885211721e-10,2.734059682326099e-09,1.7925325856882813e-09
2.8293354272764555e-09,4747.1744325306045,2.7373746102830855e-08,17701.645157726256,48156.64892924192,79277.05290478026,9.971182266888305e-11,1.7994173871499932e-10,1.7244687259718218e-10
7449.409671212769,6297.801679980231,7239.282804753627,2.709488776107171e-12,67479.88408327849,47522.50031375621,2.8625646670555427e-13,5.432759349589892e-12,26114.36232423149
1.6885769100245687e-06,4707.884236314418,44.9730245190046,17513.564564168435,48491.606171898464,79142.66684361632,7.503505044472449e-09,1.4940271351211336e-08,1.4649086561287873e-08
8379.340463758377,9628.958285714247,9486.13470851416,15445.544554463268,47157.34413739096,57062.21399250285,1.102309829622279e-09,18781.38416883197,4494.183813096218
1963.0248689773487,1702.2596944894506,3330.6892542061737,4.43273111359956e-09,104280.454633724,5443.847156467361,9.760722558027769e-10,6.83939072504457e-09,35121.95332658393
1.9030165179898147e-08,4707.884243315872,44.97301780822306,17513.564585967804,48491.606124386395,79142.66687182881,5.378468185947674e-12,1.4389580779890469e-11,8.360879505905531e-12
8355.950760367843,9642.690583565254,9529.374799084995,16017.241379171315,47157.34413741054,56284.9878486423,6.829089143981671e-09,18781.384168828907,4864.291500668526
2.368501990214711e-10,3836.8540076097092,1.4333814124410573e-10,18599.290780133266,43655.31839406644,80979.22479828603,5.465386499295218e-11,5591.599009286873,2.3696561672189253e-10
627.9004365482633,1532.348082488822,4980.617395386552,13824.849922988695,50614.983199527174,37952.72199228105,1.6521001818931534e-06,38339.72413215947,44016.7998918209
505.6886056813635,1575.9600503122026,5088.9359923614475,14752.244874432228,50534.99353504453,37022.25594228911,6.326690689491054e-09,36859.144184254925,45619.44473076815
505.68860567240023,1575.9600503157287,5088.935992369607,14752.244874525188,50534.99353502791,37022.25594220769,3.3749087650684005e-09,36859.144184175675,45619.44473085826
591.7741265414826,2993.4436525391866,428.4650945153122,14402.31115927449,49773.76216606599,78557.96365402326,3.711479537012949e-09,6872.9116686322905,9.812182272202595e-09
611.348545828956,2966.7615428849213,469.894600957676,14263.485490640742,50145.88383646217,78403.37834546671,5.980613597705056e-08,6700.144465580998,1.2432009282941324e-07
1.7700288528391903e-10,4707.88424339462,44.97301773405115,17513.564586367087,48491.606124212456,79142.66687167191,2.1251384599949783e-12,8.174167011423485e-12,3.9342407981427195e-12
1.6596692004652164e-09,3883.4904906408983,3.558916931230456e-10,18350.014596906007,44073.85964215306,80941.22228280536,6.955681445722879e-11,5302.860686036881,1.4263657838404012e-10
2.160235687197426e-10,4707.884243369108,44.9730177634554,17513.56458623476,48491.60612423971,79142.66687175141,1.0421327147976768e-12,4.0922325726098124e-12,2.652218210230705e-12
1.6431890405635419e-09,3883.490490632688,3.5211994626506427e-10,18350.01459695304,44073.8596422334,80941.2222826788,6.875836790936393e-11,5302.860686085839,1.4101052950624658e-10
3.1253607912437587e-07,3883.490490022009,4.199446755788483e-07,18350.014594592678,44073.859647463105,80941.22227957261,5.962125546759602e-08,5302.860686127282,1.4569104688118284e-07
7.459551497535984e-09,3883.4904906130664,4.313013836377049e-09,18350.01459690911,44073.859642339004,80941.22228259237,1.6466171321658613e-09,5302.860686165246,3.600933486208084e-09
8377.934323505635,9693.88747293278,9456.19434661507,16017.241379311272,47157.34413735522,56284.98784852586,7.897336485061923e-12,18781.3841688454,4864.2915007016245
530.0687708235896,2279.9317210709028,4123.574686370011,14275.042375342564,44172.67722183051,45357.933334811525,1.3358999108330197e-08,53740.47313622562,26221.51260512381
527.2627298678807,1547.5307887006577,4996.736511210972,14310.809690605929,50298.06173624937,38455.88590835842,2.2565541795486593e-09,45249.19023628136,36049.05859768568
8391.03516239363,9653.361996498923,9483.618983951328,16017.241378069595,47157.344137248154,56284.98785029961,5.105031514638053e-08,18781.384168903685,4864.291499912128
523.9570776860907,1553.0488897283706,4999.892597291452,14332.85704997649,50295.93929353909,38434.05811365027,3.955195542873491e-06,45129.130527548594,36172.921761525606
8350.360383702977,9641.744679910014,9535.911079426493,16017.241379296509,47157.34413739023,56284.9878485154,5.475402924839293e-10,18781.384168833512,4864.2915007091315
523.9570785800391,1553.0488461152224,4999.892654562042,14332.857063788768,50295.93968897858,38434.057660338665,5.590086683372264e-07,45129.12994350686,36172.922424449986
523.9570776794849,1553.0488897419389,4999.892597294569,14332.857050049328,50295.93929352066,38434.058113597464,3.955196619186141e-06,45129.13052731545,36172.92176177393
8361.729261489643,9670.109395859,9462.594800638171,15445.544554447104,47157.34413738495,57062.21399253555,1.5509877382822723e-09,18781.384168827226,4494.183813079786
8357.402880909314,9679.229223393266,9457.801351436514,15445.544550670691,47157.34413611113,57062.21399972968,9.927680252300088e-07,18781.38416794921,4494.183810222972
1758.3557244418844,1043.9505620123034,4193.667523962708,2.333687801354448e-09,104280.4544196994,5443.847401262361,3.5165854378689914e-10,2.162358616022702e-09,35121.95327416338
1929.1698584560854,1865.5503633969358,2329.499977240977,1.742733220689762e-08,74663.34830739444,39308.755389866325,3.6253469384821105e-09,1.5584351942784085e-08,27872.64233844121
8414.742942625178,9610.165111969573,9503.108088354586,16017.241378966968,47157.34413755599,56284.98784861279,4.18488449319479e-09,18781.38416879537,4864.291500818654
8380.731530130523,9634.212940687905,9513.07167224924,16017.241379248326,47157.34413754822,56284.987848346864,2.907587854836767e-09,18781.384168778415,4864.291500812608
1701.8704721406878,670.073886417523,4624.029459385549,3.939547878120584e-11,104280.45464208438,5443.847146979036,8.512069877343097e-12,4.5276931360927016e-11,35121.953328600874
7986.588936760873,9656.10125602175,8531.63282829153,15445.544554752725,47274.21139350248,62365.89185384892,1.1585405990457986e-07,12119.950565142664,1968.6229270791
8399.890835215843,9621.723247711294,9472.819375078874,15445.544554454307,47157.34413736162,57062.21399251304,1.1195360611197902e-09,18781.38416884403,4494.18381310386
8405.286194619612,9674.019763556755,9448.710184678206,16017.241377476415,47157.34413737333,56284.98785083007,5.747708255914377e-08,18781.38416880788,4864.291499764112
8398.273035842736,9636.474235392778,9459.686186760933,15445.544554506749,47157.34413749011,57062.213992306366,1.93921904211448e-09,18781.384168792374,4494.183813210812
7083.29167604474,6747.602495019991,7039.336178536183,9.161325354552868e-16,64512.615342286656,50915.34641121795,2.1978227887130667e-16,9.088838779134045e-16,25388.070780023183
1899.9727692609235,2039.172306567549,1846.3021978132856,2.3248790461789662e-17,61994.55001584405,53794.56257318887,6.5304499616913835e-18,2.3210950785956776e-17,24771.72972230414
1900.2203161776126,2039.1779948668573,1846.9688602655037,3.3256582145473777e-17,62028.95063387765,53755.228083180205,9.358113705857082e-18,3.322651550987451e-17,24780.149882449456
368.07688555431514,2123.417599950462,2659.1519946623116,42970.30769176231,4709.781575190428,87386.34565527657,1.933026442342209e-08,3.150229899959471e-08,3.935266775000144e-08
7991.478136975284,9666.085651899957,8516.75923245944,15445.544554440197,47274.2113936079,62365.891854578564,1.3193219279648144e-09,12119.950564965386,1968.622926392524
2052.709023748808,1317.4100965061234,1647.0293944126918,2.0846257914874933e-06,32799.03672756146,93999.82127024185,4.0241803985640754e-10,1.0834292285546933e-09,7846.993543899068
8384.773946309717,9680.865306015296,9462.376890703237,16017.241379287636,47157.34413736931,56284.98784855537,1.9122768169302362e-09,18781.384168840043,4864.291500691991
2271.5430196882776,1957.0809128638773,2702.9647654335663,3.0705488759671083e-16,102378.13580114904,7619.004040061495,1.0987942607258955e-16,4.497534899039065e-16,34656.32712175517
2246.5600972011134,1841.6842190329069,2907.7294989574084,5.22422546672327e-08,104280.45456018674,5443.847240600756,1.0887859014576884e-08,6.875615153483265e-08,35121.95330851794
1800.7390504088667,1404.4863910417384,3790.7483761152257,7.062748020809774e-09,104280.45463067706,5443.847159968246,1.2882438534622576e-09,6.059478402578244e-09,35121.953325819406
8315.509806066271,9706.56788410593,9505.938452833156,16017.241379251886,47157.34413736699,56284.98784862082,3.0658427280997724e-09,18781.384168840632,4864.291500663513
8346.954099102893,9644.469918278146,9536.592125654157,16017.241379249188,47157.344137416156,56284.98784854418,3.736528956842309e-09,18781.384168819324,4864.291500702836
1713.0519661011278,1525.7388225388593,1420.9946478774978,4.433078685909218e-06,47969.943403229205,75737.84958800446,2.640031257138088e-07,2.423641970928335e-06,12504.206996226972
8372.087333562684,9682.958086642633,9472.9707228471,16017.241379310113,47157.34413737448,56284.987848507095,1.5134861004808826e-11,18781.384168838977,4864.291500710778
298.6205767069658,2541.0005705093035,5662.095314734638,17137.92508981647,47761.5526136025,38312.51691767099,2.2265185891821512e-10,40463.22664176673,40260.02621421745
7217.046022815726,6639.1659860634745,7130.281877919583,2.0850312537138583e-09,67479.88512190444,47522.499125815455,6.545854640055534e-10,3.6749509115777467e-09,26114.362578635377
7633.542316567058,6362.717998607117,6990.23384075381,2.9764176960606702e-09,67479.88408334757,47522.50031367357,4.0833351893538664e-10,2.4504525015785244e-08,26114.362324230387
8376.738489932897,9652.645460913682,9498.632192172356,16017.241379274292,47157.34413736751,56284.98784856181,9.467888896240539e-09,18781.384168839362,4864.291500700557
2197.1566462649234,1331.2604414718483,3467.505331746752,3.8299944455690445e-08,104278.93602499017,5445.583569771344,1.3775341664402715e-08,5.6591825927320026e-08,35121.58162028653
8384.659671482148,9653.68999476228,9489.666476578197,16017.241379050383,47157.34413732903,56284.98784882672,7.604786676209882e-08,18781.38416877703,4864.291500768375
1244.4818359357841,50.829275319931355,5700.662703755431,1.7779757116306739e-09,104280.45455543074,5443.847246058426,5.144525033383694e-10,1.9341700727842745e-09,35121.95330738964
7559.578049756517,6621.928607920472,6804.98749800567,1.8995169121370395e-09,67479.88407665743,47522.50032132603,4.45997578043836e-10,1.7843138824131778e-09,26114.362322608587
1750.2198315935386,661.4049038404158,4584.349082512907,2.3230396630164882e-12,104280.45464218514,5443.847146864242,6.668130183337844e-13,2.5273893375252603e-12,35121.95332862539
8370.385655092661,9693.450139448376,9464.180348507332,16017.24137931067,47157.34413737776,56284.98784850543,2.877944322470568e-10,18781.384168836925,4864.291500712461
1906.1822995004127,2209.92644548956,1447.9143062779817,1.8241615304209307e-11,36534.96711760351,82905.6590121433,4.063251542972139e-12,1.4219560873046622e-11,18540.046180257825
8413.643915231149,9646.24311326717,9434.546429512578,15445.544554662885,47157.34413734026,57062.213992276134,2.0467918349798285e-10,18781.38416885153,4494.183813203609
7956.864211950428,9614.053885742454,8603.4049236434,15445.544554454802,47274.21139359896,62365.89185457201,3.1445353566579397e-10,12119.950564971408,1968.6229263946757
8384.667502743818,9663.173263320221,9480.175376956568,16017.24137930673,47157.34413741506,56284.98784849551,3.3767811973288096e-13,18781.384168823446,4864.291500716451
623.7437743422871,1481.9547951887416,5056.8295328154445,9308.552941769713,52507.8007611405,39859.775952906464,2.1781583216446722e-08,39292.51928474634,43103.46592908071
505.6886056755503,1575.960050313814,5088.935992367778,14752.244874518296,50534.99353501531,37022.25594222428,7.0132680765331895e-12,36859.14418424849,45619.44473079634
1960.8660230933956,1888.1705409236556,1577.770662583793,3.492233697508822e-14,48582.798147995236,69129.88065757362,1.7343383026025173e-14,8.149362848192951e-14,21488.966068282894
601.2727963393075,1541.8503031618325,5004.217963468238,14026.911695294031,50597.55496830687,37749.9910859812,3.2308656802589375e-09,38017.13384236806,44365.98580814362
505.6886054323379,1575.9600505462386,5088.935992420552,14752.24487317785,50534.993537262315,37022.25594231457,1.6807573192832367e-06,36859.14417361711,45619.444737498256
527.2627298440794,1547.5308002213446,4996.736498250474,14310.809683193454,50298.061651086064,38455.886014767755,1.6432479138094036e-05,45249.19033069401,36049.0584614316
7994.254312179504,9480.713322947544,8699.35540152565,15445.544561834111,47274.21139140693,62365.89178266733,3.4051369657788324e-07,12119.950643869846,1968.6229609587474
518.719019064712,1549.0166363483747,4988.200217970321,14352.251570972103,50270.844025857274,38578.70500349373,9.179327529697592e-06,45830.05644086545,35230.04822505995
8188.2729726513835,7202.199462982929,7453.695683232678,1.424156166734687e-10,60995.99142915461,54813.81994290786,4.170997318071493e-13,6438.061774801051,19319.79128443751
8423.29583953954,9650.711413723335,9454.008889665929,16017.241379126976,47157.3441376207,56284.98784843172,1.9005599189813975e-08,18781.384168644683,4864.291500901246
7410.465044684585,6569.222799971754,6971.415932242853,5.725976174016312e-08,66576.6557375487,48555.27322221545,2.7128871214787583e-09,2.226135532923523e-08,25893.281199686273
7278.77676943055,6376.362710074794,6979.457691324596,1.810977207936462e-11,58498.81803355873,57791.66618905061,1.4361631854710948e-12,1.665489108422741e-11,23916.08744613587
8395.905166272507,9614.203557425635,9484.324734216385,15445.544554408101,47157.34413764125,57062.213992227706,5.611924311648038e-09,18781.384168683933,4494.183813370568
1899.2545283805437,1982.1692750148009,1682.599253191904,9.180542945056458e-10,36534.96705208096,82905.65908693097,1.7159351899031087e-10,6.417391961327483e-10,18540.046164281892
7395.292277149171,6423.224575255073,7167.97730676242,9.655187410226797e-10,67479.8840720133,47522.50032657354,7.888236129979171e-11,1.1317216099177019e-05,26114.36231218735
8111.26458368501,6995.94445491625,7736.959080016165,6.680194350122486e-08,60995.99142964792,54813.81994231575,2.2768780594449264e-09,6438.061774110044,19319.79128511809
7273.0457820881975,6382.772959290314,7330.675414566274,5.195035830868444e-12,67479.88408326998,47522.50031376319,7.43412877364543e-13,1.7327369725671227e-09,26114.36232423576
7988.857238358782,9238.21577896188,9264.397835793245,16017.241378949044,47157.34413704128,51917.01544842622,3.851644549935046e-08,18781.384169019515,15042.869388601841
7959.480842649538,9258.200895305514,9273.789115108533,16017.241378941888,47157.34413762252,51917.01544755008,4.764386154262196e-08,18781.38416908156,15042.869389186051
