"Time (CET)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"29.11.2018 05:15 - 29.11.2018 05:30","54002","56597"
"29.11.2018 05:30 - 29.11.2018 05:45","55280","57313"
"29.11.2018 05:45 - 29.11.2018 06:00","56699","58594"
"29.11.2018 06:00 - 29.11.2018 06:15","58803","61599"
"29.11.2018 06:15 - 29.11.2018 06:30","61297","64511"
"29.11.2018 06:30 - 29.11.2018 06:45","62969","66663"
"29.11.2018 06:45 - 29.11.2018 07:00","64432","68641"
"29.11.2018 07:00 - 29.11.2018 07:15","66043","70791"
"29.11.2018 07:15 - 29.11.2018 07:30","66487","71903"
"29.11.2018 07:30 - 29.11.2018 07:45","67073","72290"
"29.11.2018 07:45 - 29.11.2018 08:00","67495","72769"
"29.11.2018 08:00 - 29.11.2018 08:15","68788","73508"
"29.11.2018 08:15 - 29.11.2018 08:30","68723","73891"
"29.11.2018 08:30 - 29.11.2018 08:45","68977","73957"
"29.11.2018 08:45 - 29.11.2018 09:00","69200","74005"
"29.11.2018 09:00 - 29.11.2018 09:15","69015","73567"
"29.11.2018 09:15 - 29.11.2018 09:30","69773","73472"
"29.11.2018 09:30 - 29.11.2018 09:45","69408","73779"
"29.11.2018 09:45 - 29.11.2018 10:00","70166","74001"
"29.11.2018 10:00 - 29.11.2018 10:15","70152","74209"
"29.11.2018 10:15 - 29.11.2018 10:30","70078","74059"
"29.11.2018 10:30 - 29.11.2018 10:45","70314","74466"
"29.11.2018 10:45 - 29.11.2018 11:00","70550","74405"
"29.11.2018 11:00 - 29.11.2018 11:15","70707","74471"
"29.11.2018 11:15 - 29.11.2018 11:30","70903","74981"
"29.11.2018 11:30 - 29.11.2018 11:45","70881","75202"
"29.11.2018 11:45 - 29.11.2018 12:00","70697","75212"
"29.11.2018 12:00 - 29.11.2018 12:15","69807","74715"
"29.11.2018 12:15 - 29.11.2018 12:30","69926","74885"
"29.11.2018 12:30 - 29.11.2018 12:45","69764","74928"
"29.11.2018 12:45 - 29.11.2018 13:00","69977","74927"
"29.11.2018 13:00 - 29.11.2018 13:15","69886","75022"
"29.11.2018 13:15 - 29.11.2018 13:30","69691","74885"
"29.11.2018 13:30 - 29.11.2018 13:45","69264","74575"
"29.11.2018 13:45 - 29.11.2018 14:00","69101","74004"
"29.11.2018 14:00 - 29.11.2018 14:15","68965","74114"
"29.11.2018 14:15 - 29.11.2018 14:30","68591","73934"
"29.11.2018 14:30 - 29.11.2018 14:45","68631","73509"
"29.11.2018 14:45 - 29.11.2018 15:00","68322","73765"
"29.11.2018 15:00 - 29.11.2018 15:15","67945","74158"
"29.11.2018 15:15 - 29.11.2018 15:30","68246","74017"
"29.11.2018 15:30 - 29.11.2018 15:45","68291","74195"
"29.11.2018 15:45 - 29.11.2018 16:00","67468","73926"
"29.11.2018 16:00 - 29.11.2018 16:15","68223","74318"
"29.11.2018 16:15 - 29.11.2018 16:30","67706","74626"
"29.11.2018 16:30 - 29.11.2018 16:45","67449","75500"
"29.11.2018 16:45 - 29.11.2018 17:00","69008","76137"
"29.11.2018 17:00 - 29.11.2018 17:15","69624","76638"
"29.11.2018 17:15 - 29.11.2018 17:30","69784","76765"
"29.11.2018 17:30 - 29.11.2018 17:45","69509","76810"
"29.11.2018 17:45 - 29.11.2018 18:00","69984","76559"
"29.11.2018 18:00 - 29.11.2018 18:15","69712","76065"
"29.11.2018 18:15 - 29.11.2018 18:30","69385","76008"
"29.11.2018 18:30 - 29.11.2018 18:45","69498","75881"
"29.11.2018 18:45 - 29.11.2018 19:00","68771","75663"
"29.11.2018 19:00 - 29.11.2018 19:15","68415","75607"
"29.11.2018 19:15 - 29.11.2018 19:30","68198","75092"
"29.11.2018 19:30 - 29.11.2018 19:45","67995","74236"
"29.11.2018 19:45 - 29.11.2018 20:00","66757","73983"
"29.11.2018 20:00 - 29.11.2018 20:15","66010","72220"
"29.11.2018 20:15 - 29.11.2018 20:30","64649","71333"
"29.11.2018 20:30 - 29.11.2018 20:45","64050","70368"
"29.11.2018 20:45 - 29.11.2018 21:00","63436","69435"
"29.11.2018 21:00 - 29.11.2018 21:15","62020","68206"
"29.11.2018 21:15 - 29.11.2018 21:30","61533","67453"
"29.11.2018 21:30 - 29.11.2018 21:45","61286","66353"
"29.11.2018 21:45 - 29.11.2018 22:00","60248","65521"
"29.11.2018 22:00 - 29.11.2018 22:15","60135","65559"
"29.11.2018 22:15 - 29.11.2018 22:30","57919","64432"
"29.11.2018 22:30 - 29.11.2018 22:45","57887","62497"
"29.11.2018 22:45 - 29.11.2018 23:00","56283","61353"
"29.11.2018 23:00 - 29.11.2018 23:15","55920","60323"
"29.11.2018 23:15 - 29.11.2018 23:30","54659","59178"
"29.11.2018 23:30 - 29.11.2018 23:45","53210","58256"
"29.11.2018 23:45 - 30.11.2018 00:00","52607","57781"
"30.11.2018 00:00 - 30.11.2018 00:15","52784","57001"
"30.11.2018 00:15 - 30.11.2018 00:30","52161","56459"
"30.11.2018 00:30 - 30.11.2018 00:45","51683","55686"
"30.11.2018 00:45 - 30.11.2018 01:00","51195","55092"
"30.11.2018 01:00 - 30.11.2018 01:15","50757","54613"
"30.11.2018 01:15 - 30.11.2018 01:30","49836","54382"
"30.11.2018 01:30 - 30.11.2018 01:45","50112","54302"
"30.11.2018 01:45 - 30.11.2018 02:00","49652","53932"
"30.11.2018 02:00 - 30.11.2018 02:15","49272","53510"
"30.11.2018 02:15 - 30.11.2018 02:30","48959","53384"
"30.11.2018 02:30 - 30.11.2018 02:45","49341","53391"
"30.11.2018 02:45 - 30.11.2018 03:00","49356","53496"
"30.11.2018 03:00 - 30.11.2018 03:15","49249","53665"
"30.11.2018 03:15 - 30.11.2018 03:30","49325","53364"
"30.11.2018 03:30 - 30.11.2018 03:45","49462","53776"
"30.11.2018 03:45 - 30.11.2018 04:00","49540","53732"
"30.11.2018 04:00 - 30.11.2018 04:15","50264","54041"
"30.11.2018 04:15 - 30.11.2018 04:30","50243","54453"
"30.11.2018 04:30 - 30.11.2018 04:45","50865","55241"
"30.11.2018 04:45 - 30.11.2018 05:00","51486","55696"
"30.11.2018 05:00 - 30.11.2018 05:15","52303","56359"
"30.11.2018 05:15 - 30.11.2018 05:30","52727","56802"
"30.11.2018 05:30 - 30.11.2018 05:45","53803","57469"
"30.11.2018 05:45 - 30.11.2018 06:00","55142","58849"
"30.11.2018 06:00 - 30.11.2018 06:15","57253","61828"
"30.11.2018 06:15 - 30.11.2018 06:30","60028","64353"
"30.11.2018 06:30 - 30.11.2018 06:45","61724","66397"
"30.11.2018 06:45 - 30.11.2018 07:00","63375","68172"
"30.11.2018 07:00 - 30.11.2018 07:15","64982","69600"
"30.11.2018 07:15 - 30.11.2018 07:30","65789","70886"
"30.11.2018 07:30 - 30.11.2018 07:45","66696","72074"
"30.11.2018 07:45 - 30.11.2018 08:00","67086","72776"
"30.11.2018 08:00 - 30.11.2018 08:15","68349","73240"
"30.11.2018 08:15 - 30.11.2018 08:30","68233","73432"
"30.11.2018 08:30 - 30.11.2018 08:45","68694","73797"
"30.11.2018 08:45 - 30.11.2018 09:00","68934","73587"
"30.11.2018 09:00 - 30.11.2018 09:15","68100","73194"
"30.11.2018 09:15 - 30.11.2018 09:30","68985","73393"
"30.11.2018 09:30 - 30.11.2018 09:45","68554","73741"
"30.11.2018 09:45 - 30.11.2018 10:00","69145","73816"
"30.11.2018 10:00 - 30.11.2018 10:15","69436","74156"
"30.11.2018 10:15 - 30.11.2018 10:30","69241","74155"
"30.11.2018 10:30 - 30.11.2018 10:45","69370","73934"
"30.11.2018 10:45 - 30.11.2018 11:00","69095","74248"
"30.11.2018 11:00 - 30.11.2018 11:15","70080","74081"
"30.11.2018 11:15 - 30.11.2018 11:30","70261","74461"
"30.11.2018 11:30 - 30.11.2018 11:45","70657","74767"
"30.11.2018 11:45 - 30.11.2018 12:00","70733","74871"
"30.11.2018 12:00 - 30.11.2018 12:15","69432","74569"
"30.11.2018 12:15 - 30.11.2018 12:30","69566","74167"
"30.11.2018 12:30 - 30.11.2018 12:45","69292","73661"
"30.11.2018 12:45 - 30.11.2018 13:00","69385","73431"
"30.11.2018 13:00 - 30.11.2018 13:15","69067","73193"
"30.11.2018 13:15 - 30.11.2018 13:30","68781","72752"
"30.11.2018 13:30 - 30.11.2018 13:45","68252","72189"
"30.11.2018 13:45 - 30.11.2018 14:00","67853","71463"
"30.11.2018 14:00 - 30.11.2018 14:15","67710","71323"
"30.11.2018 14:15 - 30.11.2018 14:30","67265","71032"
"30.11.2018 14:30 - 30.11.2018 14:45","67129","70845"
"30.11.2018 14:45 - 30.11.2018 15:00","66971","70615"
"30.11.2018 15:00 - 30.11.2018 15:15","66520","70665"
"30.11.2018 15:15 - 30.11.2018 15:30","66685","70417"
"30.11.2018 15:30 - 30.11.2018 15:45","66584","70291"
"30.11.2018 15:45 - 30.11.2018 16:00","66535","70287"
"30.11.2018 16:00 - 30.11.2018 16:15","66647","70637"
"30.11.2018 16:15 - 30.11.2018 16:30","66571","71288"
"30.11.2018 16:30 - 30.11.2018 16:45","66441","72051"
"30.11.2018 16:45 - 30.11.2018 17:00","68283","72710"
"30.11.2018 17:00 - 30.11.2018 17:15","68673","72845"
"30.11.2018 17:15 - 30.11.2018 17:30","68785","72984"
"30.11.2018 17:30 - 30.11.2018 17:45","68451","72999"
"30.11.2018 17:45 - 30.11.2018 18:00","68837","72577"
"30.11.2018 18:00 - 30.11.2018 18:15","68430","72271"
"30.11.2018 18:15 - 30.11.2018 18:30","68239","71762"
"30.11.2018 18:30 - 30.11.2018 18:45","68290","71190"
"30.11.2018 18:45 - 30.11.2018 19:00","67174","70870"
"30.11.2018 19:00 - 30.11.2018 19:15","66840","70750"
"30.11.2018 19:15 - 30.11.2018 19:30","66478","70131"
"30.11.2018 19:30 - 30.11.2018 19:45","66327","69223"
"30.11.2018 19:45 - 30.11.2018 20:00","65130","68495"
"30.11.2018 20:00 - 30.11.2018 20:15","64410","67683"
"30.11.2018 20:15 - 30.11.2018 20:30","62961","66371"
"30.11.2018 20:30 - 30.11.2018 20:45","62440","65209"
"30.11.2018 20:45 - 30.11.2018 21:00","61879","64587"
"30.11.2018 21:00 - 30.11.2018 21:15","60290","63701"
"30.11.2018 21:15 - 30.11.2018 21:30","59680","63257"
"30.11.2018 21:30 - 30.11.2018 21:45","59576","62359"
"30.11.2018 21:45 - 30.11.2018 22:00","58550","61903"
"30.11.2018 22:00 - 30.11.2018 22:15","58629","61895"
"30.11.2018 22:15 - 30.11.2018 22:30","56475","61052"
"30.11.2018 22:30 - 30.11.2018 22:45","56557","59951"
"30.11.2018 22:45 - 30.11.2018 23:00","55176","59086"
"30.11.2018 23:00 - 30.11.2018 23:15","54689","58251"
"30.11.2018 23:15 - 30.11.2018 23:30","53318","57328"
"30.11.2018 23:30 - 30.11.2018 23:45","51796","56128"
"30.11.2018 23:45 - 01.12.2018 00:00","51006","55567"
"01.12.2018 00:00 - 01.12.2018 00:15","52075","54293"
"01.12.2018 00:15 - 01.12.2018 00:30","50867","53573"
"01.12.2018 00:30 - 01.12.2018 00:45","50432","52901"
"01.12.2018 00:45 - 01.12.2018 01:00","49927","52313"
"01.12.2018 01:00 - 01.12.2018 01:15","49540","51747"
"01.12.2018 01:15 - 01.12.2018 01:30","48470","51233"
"01.12.2018 01:30 - 01.12.2018 01:45","48711","51077"
"01.12.2018 01:45 - 01.12.2018 02:00","47953","50713"
"01.12.2018 02:00 - 01.12.2018 02:15","47623","50362"
"01.12.2018 02:15 - 01.12.2018 02:30","47262","49868"
"01.12.2018 02:30 - 01.12.2018 02:45","47550","50066"
"01.12.2018 02:45 - 01.12.2018 03:00","47483","49742"
"01.12.2018 03:00 - 01.12.2018 03:15","47146","49984"
"01.12.2018 03:15 - 01.12.2018 03:30","47279","49772"
"01.12.2018 03:30 - 01.12.2018 03:45","47219","49750"
"01.12.2018 03:45 - 01.12.2018 04:00","47015","49839"
"01.12.2018 04:00 - 01.12.2018 04:15","47545","50009"
"01.12.2018 04:15 - 01.12.2018 04:30","47088","50004"
"01.12.2018 04:30 - 01.12.2018 04:45","47499","49781"
"01.12.2018 04:45 - 01.12.2018 05:00","47495","49708"
"01.12.2018 05:00 - 01.12.2018 05:15","47572","50011"
"01.12.2018 05:15 - 01.12.2018 05:30","47372","50109"
"01.12.2018 05:30 - 01.12.2018 05:45","47490","49862"
"01.12.2018 05:45 - 01.12.2018 06:00","47617","50146"
"01.12.2018 06:00 - 01.12.2018 06:15","47369","50372"
"01.12.2018 06:15 - 01.12.2018 06:30","48004","50975"
"01.12.2018 06:30 - 01.12.2018 06:45","48739","51990"
"01.12.2018 06:45 - 01.12.2018 07:00","49468","52771"
"01.12.2018 07:00 - 01.12.2018 07:15","50267","53861"
"01.12.2018 07:15 - 01.12.2018 07:30","51165","54789"
"01.12.2018 07:30 - 01.12.2018 07:45","52258","55721"
"01.12.2018 07:45 - 01.12.2018 08:00","52996","56224"
"01.12.2018 08:00 - 01.12.2018 08:15","54462","57093"
"01.12.2018 08:15 - 01.12.2018 08:30","54759","57960"
"01.12.2018 08:30 - 01.12.2018 08:45","55379","58395"
"01.12.2018 08:45 - 01.12.2018 09:00","56074","59102"
"01.12.2018 09:00 - 01.12.2018 09:15","56868","60154"
"01.12.2018 09:15 - 01.12.2018 09:30","58266","60643"
"01.12.2018 09:30 - 01.12.2018 09:45","57937","61353"
"01.12.2018 09:45 - 01.12.2018 10:00","58851","61464"
"01.12.2018 10:00 - 01.12.2018 10:15","58803","61772"
"01.12.2018 10:15 - 01.12.2018 10:30","58964","61908"
"01.12.2018 10:30 - 01.12.2018 10:45","59103","61733"
"01.12.2018 10:45 - 01.12.2018 11:00","59315","61560"
"01.12.2018 11:00 - 01.12.2018 11:15","59689","61732"
"01.12.2018 11:15 - 01.12.2018 11:30","60026","62149"
"01.12.2018 11:30 - 01.12.2018 11:45","60170","62544"
"01.12.2018 11:45 - 01.12.2018 12:00","59867","62237"
"01.12.2018 12:00 - 01.12.2018 12:15","59491","61619"
"01.12.2018 12:15 - 01.12.2018 12:30","59479","61274"
"01.12.2018 12:30 - 01.12.2018 12:45","59177","60874"
"01.12.2018 12:45 - 01.12.2018 13:00","58912","60530"
"01.12.2018 13:00 - 01.12.2018 13:15","58483","60453"
"01.12.2018 13:15 - 01.12.2018 13:30","58058","59821"
"01.12.2018 13:30 - 01.12.2018 13:45","57426","59609"
"01.12.2018 13:45 - 01.12.2018 14:00","57218","59326"
"01.12.2018 14:00 - 01.12.2018 14:15","56799","59365"
"01.12.2018 14:15 - 01.12.2018 14:30","56004","58976"
"01.12.2018 14:30 - 01.12.2018 14:45","55920","58787"
"01.12.2018 14:45 - 01.12.2018 15:00","56086","58870"
"01.12.2018 15:00 - 01.12.2018 15:15","56794","58710"
"01.12.2018 15:15 - 01.12.2018 15:30","56157","58770"
"01.12.2018 15:30 - 01.12.2018 15:45","56347","58756"
"01.12.2018 15:45 - 01.12.2018 16:00","56261","59008"
"01.12.2018 16:00 - 01.12.2018 16:15","57036","59350"
"01.12.2018 16:15 - 01.12.2018 16:30","57581","60382"
"01.12.2018 16:30 - 01.12.2018 16:45","58643","61400"
"01.12.2018 16:45 - 01.12.2018 17:00","59343","62437"
"01.12.2018 17:00 - 01.12.2018 17:15","60552","63324"
"01.12.2018 17:15 - 01.12.2018 17:30","61021","63494"
"01.12.2018 17:30 - 01.12.2018 17:45","61020","63958"
"01.12.2018 17:45 - 01.12.2018 18:00","61410","63930"
"01.12.2018 18:00 - 01.12.2018 18:15","61531","64223"
"01.12.2018 18:15 - 01.12.2018 18:30","61441","63605"
"01.12.2018 18:30 - 01.12.2018 18:45","61244","63132"
"01.12.2018 18:45 - 01.12.2018 19:00","60143","63021"
"01.12.2018 19:00 - 01.12.2018 19:15","59935","62492"
"01.12.2018 19:15 - 01.12.2018 19:30","59648","61680"
"01.12.2018 19:30 - 01.12.2018 19:45","59379","61549"
"01.12.2018 19:45 - 01.12.2018 20:00","57999","61039"
"01.12.2018 20:00 - 01.12.2018 20:15","57534","59545"
"01.12.2018 20:15 - 01.12.2018 20:30","56245","58440"
"01.12.2018 20:30 - 01.12.2018 20:45","55717","57581"
"01.12.2018 20:45 - 01.12.2018 21:00","55081","56821"
"01.12.2018 21:00 - 01.12.2018 21:15","54092","56108"
"01.12.2018 21:15 - 01.12.2018 21:30","53779","55745"
"01.12.2018 21:30 - 01.12.2018 21:45","54195","55256"
"01.12.2018 21:45 - 01.12.2018 22:00","53860","55324"
"01.12.2018 22:00 - 01.12.2018 22:15","54305","55600"
"01.12.2018 22:15 - 01.12.2018 22:30","52476","55083"
"01.12.2018 22:30 - 01.12.2018 22:45","52706","54547"
"01.12.2018 22:45 - 01.12.2018 23:00","51232","53740"
"01.12.2018 23:00 - 01.12.2018 23:15","51040","52480"
"01.12.2018 23:15 - 01.12.2018 23:30","49927","52187"
"01.12.2018 23:30 - 01.12.2018 23:45","48366","51340"
"01.12.2018 23:45 - 02.12.2018 00:00","47836","50873"
"02.12.2018 00:00 - 02.12.2018 00:15","47991","49298"
"02.12.2018 00:15 - 02.12.2018 00:30","47201","48558"
"02.12.2018 00:30 - 02.12.2018 00:45","46690","48164"
"02.12.2018 00:45 - 02.12.2018 01:00","46192","47532"
"02.12.2018 01:00 - 02.12.2018 01:15","45706","46882"
"02.12.2018 01:15 - 02.12.2018 01:30","44985","46686"
"02.12.2018 01:30 - 02.12.2018 01:45","44951","45872"
"02.12.2018 01:45 - 02.12.2018 02:00","44669","45943"
"02.12.2018 02:00 - 02.12.2018 02:15","44446","45827"
"02.12.2018 02:15 - 02.12.2018 02:30","44254","45291"
"02.12.2018 02:30 - 02.12.2018 02:45","44324","45201"
"02.12.2018 02:45 - 02.12.2018 03:00","44239","45009"
"02.12.2018 03:00 - 02.12.2018 03:15","44210","44892"
"02.12.2018 03:15 - 02.12.2018 03:30","44116","44825"
"02.12.2018 03:30 - 02.12.2018 03:45","44157","44874"
"02.12.2018 03:45 - 02.12.2018 04:00","44122","44895"
"02.12.2018 04:00 - 02.12.2018 04:15","44332","44809"
"02.12.2018 04:15 - 02.12.2018 04:30","44209","44694"
"02.12.2018 04:30 - 02.12.2018 04:45","44305","44858"
"02.12.2018 04:45 - 02.12.2018 05:00","44311","44777"
"02.12.2018 05:00 - 02.12.2018 05:15","44361","45048"
"02.12.2018 05:15 - 02.12.2018 05:30","44162","44968"
"02.12.2018 05:30 - 02.12.2018 05:45","44206","44753"
"02.12.2018 05:45 - 02.12.2018 06:00","44074","44766"
"02.12.2018 06:00 - 02.12.2018 06:15","43803","44525"
"02.12.2018 06:15 - 02.12.2018 06:30","44208","44626"
"02.12.2018 06:30 - 02.12.2018 06:45","44761","44789"
"02.12.2018 06:45 - 02.12.2018 07:00","45092","45173"
"02.12.2018 07:00 - 02.12.2018 07:15","45901","46308"
"02.12.2018 07:15 - 02.12.2018 07:30","46429","46741"
"02.12.2018 07:30 - 02.12.2018 07:45","48079","47032"
"02.12.2018 07:45 - 02.12.2018 08:00","48801","47745"
"02.12.2018 08:00 - 02.12.2018 08:15","49805","48807"
"02.12.2018 08:15 - 02.12.2018 08:30","50248","49779"
"02.12.2018 08:30 - 02.12.2018 08:45","51094","50581"
"02.12.2018 08:45 - 02.12.2018 09:00","51810","51536"
"02.12.2018 09:00 - 02.12.2018 09:15","52558","52744"
"02.12.2018 09:15 - 02.12.2018 09:30","53682","53478"
"02.12.2018 09:30 - 02.12.2018 09:45","53966","54208"
"02.12.2018 09:45 - 02.12.2018 10:00","54625","54947"
"02.12.2018 10:00 - 02.12.2018 10:15","55122","55479"
"02.12.2018 10:15 - 02.12.2018 10:30","55414","55940"
"02.12.2018 10:30 - 02.12.2018 10:45","55745","56485"
"02.12.2018 10:45 - 02.12.2018 11:00","56258","57222"
"02.12.2018 11:00 - 02.12.2018 11:15","56858","57766"
"02.12.2018 11:15 - 02.12.2018 11:30","57556","58422"
"02.12.2018 11:30 - 02.12.2018 11:45","58103","58816"
"02.12.2018 11:45 - 02.12.2018 12:00","57932","58929"
"02.12.2018 12:00 - 02.12.2018 12:15","57441","58858"
"02.12.2018 12:15 - 02.12.2018 12:30","57569","58305"
"02.12.2018 12:30 - 02.12.2018 12:45","56914","58304"
"02.12.2018 12:45 - 02.12.2018 13:00","56554","58209"
"02.12.2018 13:00 - 02.12.2018 13:15","56238","57431"
"02.12.2018 13:15 - 02.12.2018 13:30","55758","56711"
"02.12.2018 13:30 - 02.12.2018 13:45","55315","56083"
"02.12.2018 13:45 - 02.12.2018 14:00","54708","55762"
"02.12.2018 14:00 - 02.12.2018 14:15","54594","55268"
"02.12.2018 14:15 - 02.12.2018 14:30","53955","54851"
"02.12.2018 14:30 - 02.12.2018 14:45","53967","54939"
"02.12.2018 14:45 - 02.12.2018 15:00","54098","54929"
"02.12.2018 15:00 - 02.12.2018 15:15","54434","54908"
"02.12.2018 15:15 - 02.12.2018 15:30","54089","54750"
"02.12.2018 15:30 - 02.12.2018 15:45","54246","54925"
"02.12.2018 15:45 - 02.12.2018 16:00","54349","55262"
"02.12.2018 16:00 - 02.12.2018 16:15","55209","55837"
"02.12.2018 16:15 - 02.12.2018 16:30","55488","56312"
"02.12.2018 16:30 - 02.12.2018 16:45","56333","57388"
"02.12.2018 16:45 - 02.12.2018 17:00","57561","58208"
"02.12.2018 17:00 - 02.12.2018 17:15","59153","58894"
"02.12.2018 17:15 - 02.12.2018 17:30","59471","58753"
"02.12.2018 17:30 - 02.12.2018 17:45","59841","59317"
"02.12.2018 17:45 - 02.12.2018 18:00","60091","59784"
"02.12.2018 18:00 - 02.12.2018 18:15","60159","60355"
"02.12.2018 18:15 - 02.12.2018 18:30","60175","60255"
"02.12.2018 18:30 - 02.12.2018 18:45","60146","59983"
"02.12.2018 18:45 - 02.12.2018 19:00","59314","59406"
"02.12.2018 19:00 - 02.12.2018 19:15","59120","58731"
"02.12.2018 19:15 - 02.12.2018 19:30","58909","58246"
"02.12.2018 19:30 - 02.12.2018 19:45","58654","57856"
"02.12.2018 19:45 - 02.12.2018 20:00","57396","57744"
"02.12.2018 20:00 - 02.12.2018 20:15","56903","57285"
"02.12.2018 20:15 - 02.12.2018 20:30","55967","56535"
"02.12.2018 20:30 - 02.12.2018 20:45","54844","55974"
"02.12.2018 20:45 - 02.12.2018 21:00","54580","54769"
"02.12.2018 21:00 - 02.12.2018 21:15","53781","54397"
"02.12.2018 21:15 - 02.12.2018 21:30","53582","54332"
"02.12.2018 21:30 - 02.12.2018 21:45","53896","54095"
"02.12.2018 21:45 - 02.12.2018 22:00","53806","54316"
"02.12.2018 22:00 - 02.12.2018 22:15","54262","55217"
"02.12.2018 22:15 - 02.12.2018 22:30","53000","54332"
"02.12.2018 22:30 - 02.12.2018 22:45","52934","53799"
"02.12.2018 22:45 - 02.12.2018 23:00","51619","53174"
"02.12.2018 23:00 - 02.12.2018 23:15","51044","52029"
"02.12.2018 23:15 - 02.12.2018 23:30","50018","51335"
"02.12.2018 23:30 - 02.12.2018 23:45","48788","50799"
"02.12.2018 23:45 - 03.12.2018 00:00","48095","49909"
"03.12.2018 00:00 - 03.12.2018 00:15","48919","49233"
"03.12.2018 00:15 - 03.12.2018 00:30","48189","48588"
"03.12.2018 00:30 - 03.12.2018 00:45","47862","48071"
"03.12.2018 00:45 - 03.12.2018 01:00","47581","47615"
"03.12.2018 01:00 - 03.12.2018 01:15","47305","47552"
"03.12.2018 01:15 - 03.12.2018 01:30","46389","46867"
"03.12.2018 01:30 - 03.12.2018 01:45","46697","46638"
"03.12.2018 01:45 - 03.12.2018 02:00","46301","46735"
"03.12.2018 02:00 - 03.12.2018 02:15","46144","45697"
"03.12.2018 02:15 - 03.12.2018 02:30","45911","45475"
"03.12.2018 02:30 - 03.12.2018 02:45","46268","45705"
"03.12.2018 02:45 - 03.12.2018 03:00","46372","46168"
"03.12.2018 03:00 - 03.12.2018 03:15","46316","46550"
"03.12.2018 03:15 - 03.12.2018 03:30","46344","46305"
"03.12.2018 03:30 - 03.12.2018 03:45","46526","46473"
"03.12.2018 03:45 - 03.12.2018 04:00","46817","46686"
"03.12.2018 04:00 - 03.12.2018 04:15","47640","47488"
"03.12.2018 04:15 - 03.12.2018 04:30","47632","48042"
"03.12.2018 04:30 - 03.12.2018 04:45","48320","48652"
"03.12.2018 04:45 - 03.12.2018 05:00","49054","49282"
"03.12.2018 05:00 - 03.12.2018 05:15","50201","51118"
"03.12.2018 05:15 - 03.12.2018 05:30","50953","52312"
"03.12.2018 05:30 - 03.12.2018 05:45","52234","53803"
"03.12.2018 05:45 - 03.12.2018 06:00","53915","55918"
"03.12.2018 06:00 - 03.12.2018 06:15","56315","59821"
"03.12.2018 06:15 - 03.12.2018 06:30","58921","62966"
"03.12.2018 06:30 - 03.12.2018 06:45","60847","65072"
"03.12.2018 06:45 - 03.12.2018 07:00","62776","66845"
"03.12.2018 07:00 - 03.12.2018 07:15","64432","69213"
"03.12.2018 07:15 - 03.12.2018 07:30","65525","70815"
"03.12.2018 07:30 - 03.12.2018 07:45","66357","71469"
"03.12.2018 07:45 - 03.12.2018 08:00","66951","71903"
"03.12.2018 08:00 - 03.12.2018 08:15","68465","72562"
"03.12.2018 08:15 - 03.12.2018 08:30","68334","73054"
"03.12.2018 08:30 - 03.12.2018 08:45","68739","73224"
"03.12.2018 08:45 - 03.12.2018 09:00","68975","73617"
