DK onwind,DK offwind,DK solar,DK ocgt,NO onwind,NO offwind,NO solar,NO ocgt,SE onwind,SE offwind,SE solar,SE ocgt,DK onwind g,DK offwind g,DK solar g,DK ocgt g,NO onwind g,NO offwind g,NO solar g,NO ocgt g,SE onwind g,SE offwind g,SE solar g,SE ocgt g,NO-DK,NO-SE,SE-DK,co2_emission,objective_value,transmission,gini
40474.0201607,3017.42046887,6.11087212511e-06,15214.1085752,1.05426817369e-07,1.05849866852e-07,3.67648123905e-06,17004.5396098,1.86931469658e-07,1.83561672226e-07,7.55814074581e-06,18885.369656,156209319.17311245,9760333.792390984,0.004047325183236273,31759619.523749962,0.0001200658269680678,0.0002212234008286235,0.0018579896379723587,43999054.56123118,0.00025207876569207337,0.000413711989313332,0.0052217079280041665,54923203.93738093,15572.9794292,8.61503572781e-06,16183.9973076,62727301.450733945,18063352362.724884,31756.976745415035,0.5573368528949338
40474.0201598,9.53529868664e-05,1.69264280893e-05,13784.9531467,1.89790226941e-05,1.15012813784e-05,1.82109419031e-05,15118.9553446,19556.3274451,1.52885707115e-05,2.03158104637e-05,18060.6271552,138688338.52998084,0.35417594802297964,0.010085443810402883,26647149.014623348,0.030073609153855905,0.03362136452280628,0.008591939208322998,34438770.05720179,48383097.25157162,0.045664313994048876,0.012451985709849466,48494175.65214157,16550.0026386,0.00363538120239,9222.60755387,52598445.46750361,18063352362.72113,25772.6138278512,0.5219400331422672
18035.5188136,1.69127373868e-06,2.71969920369e-06,10617.2257559,2.12827805453e-05,2.98760696887e-06,2.54604198577e-06,14332.3209634,21301.0381564,2.3964452491e-06,4.24962590473e-06,22577.0704441,71918000.73046575,0.006864504577527447,0.0018637058159483276,28751315.957501426,0.046545275915237126,0.01059570052172797,0.0013341238999979898,56228377.86606507,55988928.208290726,0.008341106675293482,0.002984230062372433,83764908.15917479,11306.2556652,197.553308687,1544.67146103,80997408.95171627,18063352362.730442,13048.480434917,0.3295603248178408
18526.6799838,5.67122064913e-10,9.56873222097e-10,10467.3687116,3.47312738161e-09,8.56212544007e-10,8.97116962965e-10,14354.1542535,17430.3038864,7.83250755866e-10,1.40996902717e-09,22774.2370365,74045154.25116378,2.2443425498636665e-06,6.46356592624818e-07,28613530.351510867,7.309974449953139e-06,2.9446714754713865e-06,4.786641322136558e-07,56877759.55218184,46126869.588304,2.735269573070438e-06,9.982845561301978e-07,90988217.25684313,11275.3558307,3.23046408591e-09,1853.19445751,84710163.43705751,18063352362.732903,13128.550288213231,0.331548697177125
21343.4042014,1.4789934372e-07,2.33379651176e-07,11199.664505,6.26594175125e-07,1.86930710258e-07,2.46984776319e-07,14212.4987707,30214.2623569,1.92592262599e-07,2.98655936728e-07,21478.3768488,82772218.16124085,0.0005484307111511496,0.0001503703434016047,27449757.112778682,0.0012067507500532035,0.0006037140090918626,0.00013109554473417966,45358857.86754123,75369278.82457031,0.0005968492644288344,0.0001937533918103886,65701419.030436665,13811.9826323,961.94953099,1169.47821744,66484816.32516118,18063352362.73628,15943.41038073,0.38076200212411604
40474.020159,2.7036479875e-05,1.79004072287e-05,13789.063271,3.32560149448e-05,1.62174214934e-05,1.91974401137e-05,15122.3136088,19556.3275918,1.69063396607e-05,2.15902862247e-05,18053.1587591,138616461.1036448,0.09672596161356953,0.010639741071105858,26639152.587823015,0.055076198526214315,0.04891262441639533,0.008908392945974963,34421227.70805662,48454971.707455575,0.05055642181440945,0.013137628777560013,48519717.6092109,16549.9941216,0.00685103396167,9222.60806923,52598446.99444357,18063352362.749756,25772.609041863965,0.521834795681795
24138.5860649,5.00156855442e-06,6.64787869224e-06,11697.3929113,1.7126610336e-05,6.01180521595e-06,6.14120768377e-06,14187.558123,31132.7018849,6.02473846378e-06,6.28346922515e-06,20745.398096,90939950.8499151,0.018920049913810792,0.004182734144493528,26159826.9207246,0.031937256362777604,0.01913679846064534,0.0028910115412864807,39929129.75092667,77109093.64057657,0.018461600648636764,0.0036684983315333525,62513529.73865575,14827.7669217,848.233066772,1957.68370686,61729193.47694728,18063352362.73398,17633.683695332,0.4104910281091346
33558.8819637,4.83299552641e-10,1.33598862041e-09,13505.5714005,17603.5640105,6.93709170782e-10,7.01585335699e-10,16423.6301196,7.14480410903e-09,5.70531655584e-10,1.32702826429e-09,16342.2112144,127159733.51307051,1.7562820863263258e-06,9.124694622531353e-07,31440102.11613202,38800608.729538836,2.2092807871389566e-06,3.5671216431145696e-07,49640811.48899702,1.6885324954947087e-05,1.8669441738637446e-06,9.211913793411624e-07,49610275.15225063,8107.6026562,4.86684497629e-09,16015.0,62731770.60354233,18063352362.728664,24122.602656204865,0.48820241320106894
40474.0201595,2971.90719148,7.78683557655e-05,15291.7571843,0.000275522022108,4.5843431435e-05,4.2515185701e-05,16948.0865763,2157.16187188,3.14473582646e-05,9.36448880916e-05,18271.0866556,154942677.54843453,9294325.87050629,0.05202870898927867,32391699.181296702,0.5303510886062487,0.1480661800741571,0.021131517165454566,43330340.36275264,5343760.568833127,0.09963542430029569,0.0645018544949559,51348726.552468374,15739.9998314,0.000100473922866,15309.3998424,60993967.726328276,18063352362.72449,31049.399774273923,0.5571583634933497
40474.0201591,2787.00237531,0.000120006198427,15004.5655273,0.000318664450006,6.64581652267e-05,6.25857810512e-05,16554.9096486,5182.42030911,4.79552638673e-05,0.000140651431439,18122.5876411,152601280.7380064,8345349.567874129,0.07997538385269601,31175796.31108521,0.5983800571610464,0.2122203102447216,0.030785987203164267,41202742.98882163,13041796.411806904,0.1500470886393917,0.09614184354372474,50284563.81521785,15943.9996319,0.000174433290136,14058.0497214,58878289.495259605,18063352362.75149,30002.04952773329,0.5546097082765444
33558.8819634,2.1948162972e-08,5.77998167189e-08,13504.6358443,17603.5640098,3.18057029726e-08,3.04687701779e-08,16423.4686941,3.07570971388e-07,2.61040401656e-08,5.64858670849e-08,16343.3081961,127160253.22880195,8.024134560894701e-05,3.950224363163109e-05,31431795.249069985,38800089.011457324,0.00010181481957372234,1.5278052097379194e-05,49641236.66770722,0.0007268016917069762,8.580772278758162e-05,3.898791743350079e-05,49618156.84188453,8107.60265644,2.01550703615e-07,16014.9999995,62731770.60415642,18063352362.733986,24122.60265614155,0.4881649841515179
18158.2282165,5.97467127689e-06,1.03104569462e-05,9727.90136829,6.74684278729e-05,1.07926120323e-05,1.0478801817e-05,15172.0335213,19601.2465451,8.32236206082e-06,1.71246440698e-05,22667.0341017,72532829.98044407,0.023696672139553093,0.0069541396884645525,23640438.764264576,0.14672592813759672,0.03803383218831082,0.005717122003524355,63026086.053145945,51646310.252570815,0.028655580055701537,0.012281866380673643,85805865.68751107,11118.5339425,0.000131874245807,1787.5757294,82786747.44236238,18063352362.73469,12906.109803774245,0.3004533862533796
33558.8819637,4.33676407692e-10,1.25139084186e-09,13509.2452926,17603.5640105,6.1791659864e-10,6.53804970124e-10,16422.1217608,6.28558386416e-09,5.06761604603e-10,1.25547420951e-09,16340.0456811,127154110.61267303,1.5679885096876533e-06,8.544366694574022e-07,31464702.44579636,38806231.629973605,1.9599022336722363e-06,3.358347523753377e-07,49628123.99167551,1.4821622975907112e-05,1.650141443461636e-06,8.754393162274214e-07,49598362.31986233,8107.60265619,4.42944217438e-09,16015.0,62731770.60351999,18063352362.725353,24122.60265619443,0.4882719049021593
24138.5860216,3.20939003736e-08,4.29810003462e-08,11698.6897474,1.0908175724e-07,3.83693080353e-08,4.24391506996e-08,14188.9689241,31132.7020044,3.83599952565e-08,4.41936556435e-08,20742.6904623,90960029.80038686,0.000121325440841509,2.7065009223531314e-05,26182370.1697234,0.00020340991760548846,0.00012267350718288823,2.0446432554323743e-05,39976811.218190834,77089014.86393201,0.00011775023879044711,2.6716988263333964e-05,62443304.94712634,14827.7668461,848.233153941,1957.68373605,61729193.440817714,18063352362.74739,17633.683736091,0.4104330707994055
33558.8819628,3.37061917862e-08,8.86831580297e-08,13508.1895216,17603.5640097,4.88209174645e-08,4.71878738272e-08,16420.3976305,4.74105587821e-07,4.00981135256e-08,8.71253965064e-08,16342.8255824,127153282.19612984,0.00012317049915388294,6.058868651296933e-05,31461062.739848435,38807060.04212973,0.00015630016399396498,2.3685212359564606e-05,49622391.86202318,0.0011206819265786572,0.00013185785064417048,6.014423687551302e-05,49607734.158177145,8107.60265612,3.23903359502e-07,16014.9999992,62731770.60482001,18063352362.73568,24122.602655643903,0.48823598768571974
20079.2899904,4.58419075015e-11,7.50210945664e-11,10845.5215074,2.02608412269e-11,1.6107135438e-11,7.91944917717e-11,14149.8505802,29074.371712,6.07368780903e-11,9.62914344446e-11,22066.8693833,78822918.30879131,1.7257611352608632e-07,4.8960320090783885e-08,28220609.377458367,2.8625578368222612e-08,4.234809987083527e-08,4.240719076722655e-08,48464111.5865554,72995035.54371096,1.9078444505135198e-07,6.301913195827048e-08,68148856.18347101,13320.368492,865.368492025,768.248208491,69520117.03079286,18063352362.718235,14953.985192516,0.3652484562295384
33558.8818985,5.07541431684e-06,1.28436180974e-05,13507.2984948,17603.5638604,7.40747522076e-06,6.83415001674e-06,16422.1194202,7.05670981656e-05,6.08740365739e-06,1.240996587e-05,16341.9948149,127159351.74651478,0.018642937534459364,0.00878164388904226,31448879.25475973,38800990.04422537,0.02382007755897561,0.003391370966503207,49632606.14892684,0.16679157959553978,0.020100205851965546,0.008527764543420573,49609703.55557573,8107.60265346,4.84146308927e-05,16014.9999643,62731770.700445816,18063352362.733166,24122.60266617463,0.4882191633960373
33558.8819021,2.18555299777e-06,5.40113455096e-06,13505.4395242,17603.5639463,3.19094350374e-06,2.89302503549e-06,16420.4704184,2.97804761589e-05,2.62146853592e-06,5.19953336814e-06,16345.5027924,127158995.2517026,0.008035437655594085,0.003690454790971169,31429113.057837054,38801346.706194915,0.010263604434065253,0.0014302767065998137,49631561.66165425,0.07047946220389788,0.008665902857202926,0.003560357788380268,49630514.21651208,8107.60266663,1.97709511081e-05,16014.9999614,62731770.68928191,18063352362.72432,24122.60264780095,0.4881211225105433
29109.6648619,6.65455151934e-10,2.67939954739e-09,13310.7945931,3.61209490331e-10,2.99904642671e-10,1.09075882732e-09,17015.8926954,5.77431718536e-10,3.8592273178e-10,3.30096101072e-09,21145.9015844,116520522.8736947,2.615563711327233e-06,1.9762951311278917e-06,32054979.962794006,5.367760142553378e-07,8.461941371632802e-07,5.78579241007249e-07,58413539.182695314,1.128421072029636e-06,1.2019874187778348e-06,2.516042847472494e-06,89662488.98078984,12569.1144508,2.13809154423e-09,10350.1590666,86462883.9006147,18063352362.730846,22919.273517402136,0.41750290939258716
29109.6648815,1.37467537635e-06,5.54850000244e-06,13298.8033916,1.08587970143e-06,8.25038523523e-07,2.30612598283e-06,16935.8596425,1.86148261111e-06,1.0278222345e-06,6.77693467824e-06,21237.9258317,116520522.95960027,0.005408671174561544,0.0040988757268938985,32081580.349017546,0.0017339529572953864,0.002455935217379202,0.001226986085668983,58007190.74302741,0.0039422752723446116,0.0033455751802611696,0.005161759085268028,90042236.92101483,12569.114464,4.31960199425e-06,10350.1590844,86462883.84626926,18063352362.73808,22919.273552719602,0.41876540876417223
